Model Year,Mfr Name,Car Brand,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Fuel Usage,Annual Fuel Cost,Carline Class Desc,Release Date,Stop/Start System,Gas Guzzler MPG,FE Rating,City CO2,Highway CO2,Combined CO2
2023,Ford Motor Company,Ford,RANGER 2WD,2.3,4,Auto(S10),20,26,22,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2000,Standard Pick-up Trucks 2WD,13/10/2022 00:00,N,,5,446,336,397
2023,Ford Motor Company,Ford,RANGER 2WD,2.3,4,Auto(S10),21,26,23,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),1900,Standard Pick-up Trucks 2WD,07/10/2022 00:00,Y,,5,423,437,387
2023,Ford Motor Company,Ford,F150 PICKUP 4WD,2.7,6,Auto(S10),17,23,20,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard Pick-up Trucks 4WD,13/10/2022 00:00,N,,4,507,383,451
2023,Ford Motor Company,Ford,F150 PICKUP 4WD,2.7,6,Auto(S10),18,24,20,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard Pick-up Trucks 4WD,13/10/2022 00:00,Y,,4,482,377,435
2023,Ford Motor Company,Ford,F150 PICKUP 4WD,3.5,6,Auto(S10),17,23,19,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2350,Standard Pick-up Trucks 4WD,14/10/2022 00:00,N,,4,534,392,470
2023,Ford Motor Company,Ford,F150 PICKUP 4WD,3.5,6,Auto(S10),18,23,20,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard Pick-up Trucks 4WD,14/10/2022 00:00,Y,,4,508,381,451
2023,Ford Motor Company,Ford,F150 PICKUP 4WD FFV,3.3,6,Auto(S10),19,22,20,Naturally Aspirated,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard Pick-up Trucks 4WD,13/10/2022 00:00,Y,,4,476,513,444
2023,Ford Motor Company,Ford,F150 PICKUP 4WD FFV,5,8,Auto(S10),16,22,18,Naturally Aspirated,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2450,Standard Pick-up Trucks 4WD,13/10/2022 00:00,N,,4,560,578,495
2023,Ford Motor Company,Ford,F150 PICKUP 4WD FFV,5,8,Auto(S10),17,22,19,Naturally Aspirated,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2350,Standard Pick-up Trucks 4WD,13/10/2022 00:00,Y,,4,525,399,468
2023,Ford Motor Company,Ford,F150 PICKUP 4WD HEV,3.5,6,Auto(S10),23,23,23,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),1900,Standard Pick-up Trucks 4WD,13/10/2022 00:00,Y,,5,381,381,381
2023,Ford Motor Company,Ford,F150 PICKUP TREMOR 4WD,3.5,6,Auto(S10),16,20,18,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2450,Standard Pick-up Trucks 4WD,13/10/2022 00:00,N,,4,552,439,501
2023,Ford Motor Company,Ford,F150 PICKUP TREMOR 4WD,3.5,6,Auto(S10),16,20,18,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2450,Standard Pick-up Trucks 4WD,13/10/2022 00:00,Y,,4,540,445,497
2023,Ford Motor Company,Ford,F150 PICKUP TREMOR 4WD FFV,5,8,Auto(S10),15,20,17,Naturally Aspirated,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2600,Standard Pick-up Trucks 4WD,13/10/2022 00:00,Y,,3,572,448,516
2023,Ford Motor Company,Ford,F150 PICKUP TREMOR 4WD FFV,5,8,Auto(S10),15,20,17,Naturally Aspirated,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2600,Standard Pick-up Trucks 4WD,13/10/2022 00:00,N,,3,579,444,518
2023,Ford Motor Company,Ford,F150 RAPTOR 37 4WD,3.5,6,Auto(S10),14,16,15,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2950,Standard Pick-up Trucks 4WD,13/10/2022 00:00,N,,2,626,560,596
2023,Ford Motor Company,Ford,F150 RAPTOR 37 4WD,3.5,6,Auto(S10),15,16,15,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2950,Standard Pick-up Trucks 4WD,13/10/2022 00:00,Y,,2,604,547,578
2023,Ford Motor Company,Ford,F150 RAPTOR 4WD,3.5,6,Auto(S10),14,18,15,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2950,Standard Pick-up Trucks 4WD,14/10/2022 00:00,N,,2,635,500,593
2023,Ford Motor Company,Ford,F150 RAPTOR 4WD,3.5,6,Auto(S10),15,18,16,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2750,Standard Pick-up Trucks 4WD,13/10/2022 00:00,Y,,3,598,498,553
2023,Ford Motor Company,Ford,F150 RAPTOR R 4WD,5.2,8,Auto(S10),10,15,12,Supercharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),3700,Standard Pick-up Trucks 4WD,13/10/2022 00:00,N,,1,858,598,741
2023,Ford Motor Company,Ford,RANGER 4WD,2.3,4,Auto(S10),19,24,21,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2100,Standard Pick-up Trucks 4WD,13/10/2022 00:00,N,,4,466,365,420
2023,Ford Motor Company,Ford,RANGER 4WD,2.3,4,Auto(S10),20,24,22,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2000,Standard Pick-up Trucks 4WD,13/10/2022 00:00,Y,,5,448,364,410
2023,Ford Motor Company,Ford,RANGER TREMOR 4WD,2.3,4,Auto(S10),19,19,19,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2350,Standard Pick-up Trucks 4WD,13/10/2022 00:00,Y,,4,469,474,471
2023,Ford Motor Company,Ford,Transit Connect Van FWD,2,4,Auto(S8),24,26,25,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1750,Special Purpose Vehicle 2WD,14/11/2022 00:00,Y,,5,371,336,355
2023,Ford Motor Company,Ford,Transit Connect Wagon LWB FWD,2,4,Auto(S8),24,28,26,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1700,Special Purpose Vehicle 2WD,14/11/2022 00:00,Y,,5,376,312,348
2023,Ford Motor Company,Ford,ESCAPE FWD,1.5,3,Auto(A8),27,34,30,Turbocharged,Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1500,Small SUV 2WD,06/01/2023 00:00,Y,40.3,6,333,256,299
2023,Ford Motor Company,Ford,ESCAPE FWD HEV,2.5,4,Auto(AV),42,36,39,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1150,Small SUV 2WD,06/01/2023 00:00,Y,56.4,7,208,246,225
2023,Ford Motor Company,Lincoln,CORSAIR FWD,2,4,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1750,Small SUV 2WD,12/12/2022 00:00,Y,,5,404,298,356
2023,Ford Motor Company,Lincoln,NAUTILUS FWD,2,4,Auto(A8),21,26,23,Turbocharged,Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1900,Small SUV 2WD,16/12/2022 00:00,Y,,5,430,474,386
2023,Ford Motor Company,Lincoln,NAUTILUS FWD,2,4,Auto(S8),21,26,23,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1900,Small SUV 2WD,16/12/2022 00:00,Y,,5,433,473,387
2023,Ford Motor Company,Ford,BRONCO 4WD,2.3,4,Auto(S10),20,21,20,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Small SUV 4WD,03/11/2022 00:00,Y,,4,455,419,439
2023,Ford Motor Company,Ford,BRONCO 4WD,2.3,4,Manual(M7),20,21,20,Turbocharged,Manual,7,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Small SUV 4WD,03/11/2022 00:00,Y,,4,451,426,440
2023,Ford Motor Company,Ford,BRONCO 4WD,2.7,6,Auto(S10),19,21,20,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Small SUV 4WD,03/11/2022 00:00,Y,,4,471,432,454
2023,Ford Motor Company,Ford,BRONCO BADLANDS 4WD,2.3,4,Auto(S10),17,17,17,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2600,Small SUV 4WD,03/11/2022 00:00,Y,,3,523,516,523
2023,Ford Motor Company,Ford,BRONCO BADLANDS 4WD,2.3,4,Manual(M7),16,17,17,Turbocharged,Manual,7,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2600,Small SUV 4WD,03/11/2022 00:00,Y,,3,551,570,523
2023,Ford Motor Company,Ford,BRONCO BADLANDS 4WD,2.7,6,Auto(S10),17,17,17,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2600,Small SUV 4WD,03/11/2022 00:00,Y,,3,530,529,530
2023,Ford Motor Company,Ford,BRONCO BLACK DIAMOND 4WD,2.3,4,Auto(S10),18,18,18,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2450,Small SUV 4WD,03/11/2022 00:00,Y,,4,494,538,494
2023,Ford Motor Company,Ford,BRONCO BLACK DIAMOND 4WD,2.3,4,Manual(M7),16,18,17,Turbocharged,Manual,7,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2600,Small SUV 4WD,03/11/2022 00:00,Y,,3,556,524,523
2023,Ford Motor Company,Ford,BRONCO BLACK DIAMOND 4WD,2.7,6,Auto(S10),18,18,18,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2450,Small SUV 4WD,03/11/2022 00:00,Y,,4,494,537,494
2023,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,2.3,4,Auto(S10),18,17,18,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2450,Small SUV 4WD,03/11/2022 00:00,Y,,4,494,546,494
2023,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,2.3,4,Manual(M7),16,18,17,Turbocharged,Manual,7,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2600,Small SUV 4WD,03/11/2022 00:00,Y,,3,556,524,523
2023,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,2.7,6,Auto(S10),17,17,17,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2600,Small SUV 4WD,03/11/2022 00:00,Y,,3,532,531,531
2023,Ford Motor Company,Ford,BRONCO SPORT 4WD,1.5,3,Auto(A8),25,28,26,Turbocharged,Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1700,Small SUV 4WD,05/12/2022 00:00,Y,,5,351,380,342
2023,Ford Motor Company,Ford,BRONCO SPORT 4WD,2,4,Auto(S8),21,26,23,Turbocharged,Semi-Automatic,8,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),1900,Small SUV 4WD,05/12/2022 00:00,Y,,5,422,448,387
2023,Ford Motor Company,Ford,EDGE AWD,2,4,Auto(A8),21,28,23,Turbocharged,Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1900,Small SUV 4WD,16/12/2022 00:00,Y,,5,433,314,380
2023,Ford Motor Company,Ford,EDGE AWD,2,4,Auto(S8),20,28,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1900,Small SUV 4WD,16/12/2022 00:00,Y,,5,435,316,382
2023,Ford Motor Company,Ford,EDGE AWD,2.7,6,Auto(S8),19,25,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),2100,Small SUV 4WD,16/12/2022 00:00,Y,,4,478,352,421
2023,Ford Motor Company,Ford,ESCAPE AWD,1.5,3,Auto(A8),26,32,28,Turbocharged,Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1600,Small SUV 4WD,20/01/2023 00:00,Y,0,6,348,278,317
2023,Ford Motor Company,Ford,ESCAPE AWD,2,4,Auto(A8),23,31,26,Turbocharged,Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1700,Small SUV 4WD,12/12/2022 00:00,Y,,5,384,400,340
2023,Ford Motor Company,Ford,ESCAPE AWD HEV,2.5,4,Auto(AV),42,36,39,Naturally Aspirated,Continuously Variable,1,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),1150,Small SUV 4WD,20/12/2022 00:00,Y,0,7,208,246,225
2023,Ford Motor Company,Lincoln,CORSAIR AWD,2,4,Auto(S8),21,28,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1850,Small SUV 4WD,21/11/2022 00:00,Y,,5,423,313,374
2023,Ford Motor Company,Lincoln,NAUTILUS AWD,2,4,Auto(A8),20,25,22,Turbocharged,Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),2000,Small SUV 4WD,16/12/2022 00:00,Y,,5,445,491,404
2023,Ford Motor Company,Lincoln,NAUTILUS AWD,2,4,Auto(S8),20,25,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),2000,Small SUV 4WD,16/12/2022 00:00,Y,,5,435,490,404
2023,Ford Motor Company,Lincoln,NAUTILUS AWD,2.7,6,Auto(S8),19,25,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),2100,Small SUV 4WD,16/12/2022 00:00,Y,,4,478,352,421
2023,Ford Motor Company,Ford,EXPEDITION 2WD,3.5,6,Auto(S10),17,23,19,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2350,Standard SUV 2WD,05/12/2022 00:00,Y,,4,529,379,462
2023,Ford Motor Company,Ford,EXPEDITION 2WD,3.5,6,Auto(S10),16,23,19,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2350,Standard SUV 2WD,05/12/2022 00:00,N,,4,547,567,468
2023,Ford Motor Company,Ford,EXPLORER HEV RWD,3.3,6,Auto(A10),27,28,27,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),1650,Standard SUV 2WD,18/11/2022 00:00,Y,,5,333,313,324
2023,Ford Motor Company,Ford,EXPLORER PLATINUM HEV RWD,3.3,6,Auto(A10),25,26,26,Naturally Aspirated,Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),1700,Standard SUV 2WD,24/11/2022 00:00,Y,,5,348,335,342
2023,Ford Motor Company,Ford,EXPLORER RWD,2.3,4,Auto(A10),20,28,23,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),1900,Standard SUV 2WD,25/11/2022 00:00,N,,5,441,317,385
2023,Ford Motor Company,Ford,EXPLORER RWD,2.3,4,Auto(A10),21,28,24,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),1850,Standard SUV 2WD,21/11/2022 00:00,Y,,5,423,432,370
2023,Ford Motor Company,Ford,EXPLORER RWD,3,6,Auto(A10),18,26,21,Turbocharged,Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2100,Standard SUV 2WD,24/11/2022 00:00,Y,,4,497,344,428
2023,Ford Motor Company,Ford,EXPLORER RWD,3,6,Auto(S10),18,25,20,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2200,Standard SUV 2WD,24/11/2022 00:00,Y,,4,503,358,438
2023,Ford Motor Company,Lincoln,AVIATOR RWD,3,6,Auto(S10),18,26,21,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2100,Standard SUV 2WD,05/07/2022 00:00,N,,4,492,342,424
2023,Ford Motor Company,Lincoln,NAVIGATOR 2WD,3.5,6,Auto(S10),17,23,19,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2350,Standard SUV 2WD,05/12/2022 00:00,Y,,4,529,379,462
2023,Ford Motor Company,Lincoln,NAVIGATOR 2WD,3.5,6,Auto(S10),16,23,19,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2350,Standard SUV 2WD,05/12/2022 00:00,N,,4,547,567,468
2023,Ford Motor Company,Ford,BRONCO RAPTOR 4WD,3,6,Auto(S10),15,16,15,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2950,Standard SUV 4WD,03/11/2022 00:00,Y,,2,592,558,577
2023,Ford Motor Company,Ford,EXPEDITION 4WD,3.5,6,Auto(S10),16,22,18,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2450,Standard SUV 4WD,05/12/2022 00:00,Y,,4,554,398,484
2023,Ford Motor Company,Ford,EXPEDITION 4WD,3.5,6,Auto(S10),16,21,18,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2450,Standard SUV 4WD,05/12/2022 00:00,N,,4,571,604,494
2023,Ford Motor Company,Ford,EXPEDITION TIMBERLINE 4WD,3.5,6,Auto(S10),16,19,17,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2600,Standard SUV 4WD,05/12/2022 00:00,Y,,3,549,600,523
2023,Ford Motor Company,Ford,EXPEDITION TIMBERLINE 4WD,3.5,6,Auto(S10),15,19,17,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2600,Standard SUV 4WD,05/12/2022 00:00,N,,3,576,623,523
2023,Ford Motor Company,Ford,EXPLORER AWD,2.3,4,Auto(A10),20,26,22,Turbocharged,Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2000,Standard SUV 4WD,21/11/2022 00:00,N,,5,454,474,404
2023,Ford Motor Company,Ford,EXPLORER AWD,2.3,4,Auto(A10),20,27,23,Turbocharged,Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),1900,Standard SUV 4WD,21/11/2022 00:00,Y,,5,435,327,387
2023,Ford Motor Company,Ford,EXPLORER AWD,3,6,Auto(A10),17,24,20,Turbocharged,Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard SUV 4WD,03/02/2023 00:00,N,0,4,522,364,451
2023,Ford Motor Company,Ford,EXPLORER AWD,3,6,Auto(A10),18,24,20,Turbocharged,Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard SUV 4WD,24/11/2022 00:00,Y,,4,500,516,444
2023,Ford Motor Company,Ford,EXPLORER AWD,3,6,Auto(S10),17,24,20,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard SUV 4WD,03/02/2023 00:00,N,0,4,525,368,454
2023,Ford Motor Company,Ford,EXPLORER AWD,3,6,Auto(S10),18,24,20,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard SUV 4WD,24/11/2022 00:00,Y,,4,505,517,445
2023,Ford Motor Company,Ford,EXPLORER FFV AWD,3.3,6,Auto(A10),17,25,20,Naturally Aspirated,Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard SUV 4WD,21/11/2022 00:00,N,,4,513,360,444
2023,Ford Motor Company,Ford,EXPLORER HEV AWD,3.3,6,Auto(A10),23,26,25,Naturally Aspirated,Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),1750,Standard SUV 4WD,24/11/2022 00:00,Y,,5,379,340,361
2023,Ford Motor Company,Ford,EXPLORER PLATINUM HEV AWD,3.3,6,Auto(A10),23,24,23,Naturally Aspirated,Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),1900,Standard SUV 4WD,24/11/2022 00:00,Y,,5,387,369,379
2023,Ford Motor Company,Ford,EXPLORER TIMBERLINE AWD,2.3,4,Auto(S10),19,21,20,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard SUV 4WD,21/11/2022 00:00,N,,4,474,411,445
2023,Ford Motor Company,Ford,EXPLORER TIMBERLINE AWD,2.3,4,Auto(S10),19,22,21,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2100,Standard SUV 4WD,21/11/2022 00:00,Y,,4,462,398,433
2023,Ford Motor Company,Lincoln,AVIATOR AWD,3,6,Auto(S10),16,24,19,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2350,Standard SUV 4WD,03/02/2023 00:00,N,0,4,554,368,466
2023,Ford Motor Company,Lincoln,AVIATOR AWD,3,6,Auto(S10),17,24,20,Turbocharged,Semi-Automatic,10,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2200,Standard SUV 4WD,05/07/2022 00:00,Y,,4,520,366,451
